Date,Open,High,Low,Close,Adj Close,Volume
22-09-2022,117.080002,118.790001,116.260002,117.309998,117.309998,55229200
23-09-2022,116,116.050003,112.059998,113.779999,113.779999,65126700
26-09-2022,113.300003,117.339996,113.129997,115.150002,115.150002,62723300
27-09-2022,117.199997,118.32,113.050003,114.410004,114.410004,60094700
28-09-2022,114.379997,118.699997,113.800003,118.010002,118.010002,55763800
29-09-2022,115.599998,116.07,113.059998,114.800003,114.800003,58969700
30-09-2022,114.080002,116.919998,112.839996,113,113,59479600
03-10-2022,113.580002,116.910004,112.449997,115.879997,115.879997,50941900
04-10-2022,119.889999,123,119.790001,121.089996,121.089996,62812600
05-10-2022,118.580002,121.75,117.690002,120.949997,120.949997,48217500
06-10-2022,120.769997,121.529999,119.5,120.300003,120.300003,42253800
07-10-2022,118,118.169998,113.879997,114.559998,114.559998,54678000
10-10-2022,115.099998,116.25,112.43,113.669998,113.669998,42339700
11-10-2022,112.709999,115.480003,110.389999,112.209999,112.209999,56432200
12-10-2022,112.489998,113.830002,111.400002,112.900002,112.900002,45728700
13-10-2022,107.879997,113.440002,105.349998,112.529999,112.529999,86868100
14-10-2022,114.099998,114.959999,106.599998,106.900002,106.900002,67737300
17-10-2022,110.110001,114.190002,110.089996,113.790001,113.790001,62782000
18-10-2022,119.059998,119.519997,114.790001,116.360001,116.360001,65607400
19-10-2022,114.709999,116.589996,113.220001,115.07,115.07,47198100
20-10-2022,113.830002,118.239998,113.510002,115.25,115.25,48795100
21-10-2022,114.790001,119.589996,114.5,119.32,119.32,55660500
24-10-2022,119.980003,120.389999,116.57,119.82,119.82,49531500
25-10-2022,119.650002,121.32,118.949997,120.599998,120.599998,50934600
26-10-2022,116,119.349998,114.760002,115.660004,115.660004,68802300
27-10-2022,113.919998,114.120003,109.769997,110.959999,110.959999,129605400
28-10-2022,97.910004,103.959999,97.660004,103.410004,103.410004,223133400
31-10-2022,103.559998,104.870003,100.739998,102.440002,102.440002,99251400
01-11-2022,103.989998,104.580002,96.059998,96.790001,96.790001,153370000
02-11-2022,97.32,97.739998,92.010002,92.120003,92.120003,135761800
03-11-2022,92.470001,93.5,89.019997,89.300003,89.300003,136683300
04-11-2022,91.489998,92.440002,88.040001,90.980003,90.980003,129101300
07-11-2022,91.949997,92.099998,89.040001,90.529999,90.529999,77495700
08-11-2022,90.790001,91.720001,88.230003,89.980003,89.980003,88703400
09-11-2022,89.470001,89.480003,85.870003,86.139999,86.139999,90796200
10-11-2022,92.940002,98.690002,91.650002,96.629997,96.629997,173414900
11-11-2022,97.879997,101.190002,96.660004,100.790001,100.790001,111590500
14-11-2022,98.769997,100.120003,97.290001,98.489998,98.489998,99533100
15-11-2022,103.209999,103.790001,97.339996,98.940002,98.940002,111336300
16-11-2022,96.849998,98.489998,95.540001,97.120003,97.120003,87958800
17-11-2022,95.370003,96.970001,94.029999,94.849998,94.849998,82617900
18-11-2022,95.949997,95.989998,92.480003,94.139999,94.139999,72428200
21-11-2022,93.970001,95.019997,90.589996,92.459999,92.459999,84330300
22-11-2022,92.620003,93.349998,90.870003,93.199997,93.199997,62192000
23-11-2022,93.239998,94.580002,92.830002,94.129997,94.129997,59414700
25-11-2022,93.790001,94.43,93.07,93.410004,93.410004,35088600
28-11-2022,93.93,96.400002,93.43,93.949997,93.949997,74943100
29-11-2022,94.040001,94.410004,91.440002,92.419998,92.419998,65567300
30-11-2022,92.470001,96.540001,91.529999,96.540001,96.540001,102805800
01-12-2022,96.989998,97.230003,94.919998,95.5,95.5,68488000
02-12-2022,94.480003,95.360001,93.779999,94.129997,94.129997,72496400
05-12-2022,93.050003,94.059998,90.82,91.010002,91.010002,71535500
06-12-2022,90.5,91.040001,87.900002,88.25,88.25,75503600
07-12-2022,88.339996,89.889999,87.480003,88.459999,88.459999,68086900
08-12-2022,89.239998,90.860001,87.879997,90.349998,90.349998,73305900
09-12-2022,88.900002,90.300003,88.629997,89.089996,89.089996,67398500
12-12-2022,89.209999,90.580002,87.870003,90.550003,90.550003,61999800
13-12-2022,95.230003,96.25,90.519997,92.489998,92.489998,100212000
14-12-2022,92.5,93.459999,89.870003,91.580002,91.580002,70298000
15-12-2022,89.889999,89.970001,87.470001,88.449997,88.449997,84802900
16-12-2022,88.269997,89.349998,86.730003,87.860001,87.860001,146144100
19-12-2022,87.510002,87.629997,84.510002,84.919998,84.919998,83531500
20-12-2022,85.330002,86.610001,84.330002,85.190002,85.190002,74348300
21-12-2022,86.18,87.230003,85.209999,86.769997,86.769997,59267200
22-12-2022,85.519997,85.68,82.25,83.790001,83.790001,81431300
23-12-2022,83.25,85.779999,82.93,85.25,85.25,57433700
27-12-2022,84.970001,85.349998,83,83.040001,83.040001,57284000
28-12-2022,82.800003,83.480003,81.690002,81.82,81.82,58228600
29-12-2022,82.870003,84.550003,82.550003,84.18,84.18,54995900
30-12-2022,83.120003,84.050003,82.470001,84,84,62401200
03-01-2023,85.459999,86.959999,84.209999,85.82,85.82,76706000
04-01-2023,86.550003,86.980003,83.360001,85.139999,85.139999,68885100
05-01-2023,85.330002,85.419998,83.07,83.120003,83.120003,67930800
06-01-2023,83.029999,86.400002,81.43,86.080002,86.080002,83303400
09-01-2023,87.459999,89.480003,87.080002,87.360001,87.360001,65266100
10-01-2023,87.57,90.190002,87.290001,89.870003,89.870003,67756600
11-01-2023,90.93,95.260002,90.93,95.089996,95.089996,103126200
12-01-2023,96.93,97.190002,93.5,95.269997,95.269997,85254800
13-01-2023,94.18,98.370003,94.120003,98.120003,98.120003,85549400
17-01-2023,98.68,98.889999,95.730003,96.050003,96.050003,72755000
18-01-2023,97.25,99.32,95.379997,95.459999,95.459999,79570400
19-01-2023,94.739998,95.440002,92.860001,93.68,93.68,69002700
20-01-2023,93.860001,97.349998,93.199997,97.25,97.25,67481500
23-01-2023,97.559998,97.779999,95.860001,97.519997,97.519997,76501100
24-01-2023,96.93,98.089996,96,96.32,96.32,66929500
25-01-2023,92.559998,97.239998,91.519997,97.18,97.18,94261600
26-01-2023,98.239998,99.489998,96.919998,99.220001,99.220001,68523600
27-01-2023,99.529999,103.489998,99.529999,102.239998,102.239998,87775600
30-01-2023,101.089996,101.739998,99.010002,100.550003,100.550003,70691900
31-01-2023,101.160004,103.349998,101.139999,103.129997,103.129997,66527300
01-02-2023,102.529999,106.239998,101.239998,105.150002,105.150002,80450100
02-02-2023,110.25,114,108.879997,112.910004,112.910004,158154200
03-02-2023,105.260002,108.779999,102.519997,103.389999,103.389999,144374800
06-02-2023,102.93,103.949997,100.650002,102.18,102.18,81945200
07-02-2023,101.169998,102.410004,98.080002,102.110001,102.110001,119501300
08-02-2023,102.040001,102.669998,98.779999,100.050003,100.050003,75878300
09-02-2023,101.32,101.779999,97.57,98.239998,98.239998,64622500
10-02-2023,97.559998,98.82,96.230003,97.610001,97.610001,52740100
13-02-2023,97.849998,99.68,96.910004,99.540001,99.540001,52841500
14-02-2023,98.410004,100.919998,97.519997,99.699997,99.699997,56202900
15-02-2023,99.089996,101.169998,98.449997,101.160004,101.160004,47957600
16-02-2023,99.209999,100.629997,98.099998,98.150002,98.150002,56339200
17-02-2023,97.800003,97.940002,95.650002,97.199997,97.199997,60029400
21-02-2023,95.339996,95.610001,94.269997,94.580002,94.580002,56580400
22-02-2023,95.099998,97.010002,94.800003,95.790001,95.790001,59534100
23-02-2023,96.120003,96.43,93.669998,95.82,95.82,48467000
24-02-2023,93.529999,94.139999,92.32,93.5,93.5,57053800
27-02-2023,94.279999,94.779999,93.139999,93.760002,93.760002,47470300
28-02-2023,93.139999,94.690002,92.919998,94.230003,94.230003,43959300
01-03-2023,93.870003,94.68,91.589996,92.169998,92.169998,52299500
02-03-2023,91.410004,92.230003,90.389999,92.129997,92.129997,55509400
03-03-2023,92.739998,94.940002,92.660004,94.900002,94.900002,55695300
06-03-2023,95.190002,96.550003,93.739998,93.75,93.75,52112400
07-03-2023,94.059998,95.089996,92.779999,93.550003,93.550003,49100700
08-03-2023,93.599998,94.169998,92.18,93.919998,93.919998,44899100
09-03-2023,93.68,96.209999,92.18,92.25,92.25,56218700
10-03-2023,92.669998,93.57,90.25,90.730003,90.730003,69747500
13-03-2023,89.970001,94.019997,88.120003,92.43,92.43,72397100
14-03-2023,93.830002,95.07,92.709999,94.879997,94.879997,60912700
15-03-2023,93.220001,96.669998,93.07,96.199997,96.199997,70731800
16-03-2023,95.75,100.989998,95.610001,100.040001,100.040001,84446900
17-03-2023,99.790001,100.660004,97.459999,98.949997,98.949997,87173200
20-03-2023,98.410004,98.480003,95.699997,97.709999,97.709999,62388900
21-03-2023,98.139999,100.849998,98,100.610001,100.610001,58597300
22-03-2023,100.449997,102.099998,98.610001,98.699997,98.699997,57475400
23-03-2023,100.43,101.059998,97.620003,98.709999,98.709999,57559300
24-03-2023,98.07,98.300003,96.400002,98.129997,98.129997,56095400
27-03-2023,99.07,99.339996,97.080002,98.040001,98.040001,46721300
28-03-2023,98.110001,98.440002,96.290001,97.239998,97.239998,38720100
29-03-2023,98.690002,100.419998,98.559998,100.25,100.25,49783300
30-03-2023,101.550003,103.040001,101.010002,102,102,53633400
31-03-2023,102.160004,103.489998,101.949997,103.290001,103.290001,56704300
03-04-2023,102.300003,103.290001,101.43,102.410004,102.410004,41135700
04-04-2023,102.75,104.199997,102.110001,103.949997,103.949997,48662500
05-04-2023,103.910004,103.910004,100.75,101.099998,101.099998,45175400
06-04-2023,100.75,102.379997,99.800003,102.059998,102.059998,43767700
