Date,Open,High,Low,Close,Adj Close,Volume
20-12-2018,68750,69900,68750,69049.70313,68566.14063,10183
21-12-2018,69049.70313,69561,66700,67003.85156,66534.59375,9352
24-12-2018,67003.95313,67347,65897,66117.64844,65654.60156,5788
26-12-2018,66200,67503,65105.25,67319.64844,66848.19531,9920
27-12-2018,67398.89844,67699,66526,66686.35156,66219.32813,8775
28-12-2018,67279,67475,66980,67036.95313,66567.47656,4257
31-12-2018,67550,67550,66812.39844,66984.70313,66515.59375,5943
01-01-2019,67299,67299,66500.35156,66801.20313,66333.375,4193
02-01-2019,66500,67100,66150.70313,66635.5,66168.84375,7531
03-01-2019,66750,67400,66458.70313,66818.25,66350.30469,4603
04-01-2019,66999.70313,67349.89844,66201.04688,66603.14844,66136.71094,4278
07-01-2019,67100,67345.89844,66666.14844,66978.54688,66509.48438,6823
08-01-2019,66700,66976,66226,66439.89844,65974.61719,2284
09-01-2019,66501,66999,65820.45313,66070.35156,65607.63281,4369
10-01-2019,66249,67094.95313,65909,66700.70313,66233.58594,4018
11-01-2019,66898.89844,67000,66300,66937.25,66468.46094,2580
14-01-2019,66600,66996.95313,65955.89844,66653.04688,66186.26563,5052
15-01-2019,66650,66989.95313,66077,66195.60156,65732.03906,3863
16-01-2019,66220,66485.70313,65900,65991.20313,65529.05469,3514
17-01-2019,66291,66291,65600,65802.79688,65341.96094,3530
18-01-2019,66005,66098.20313,65650,65739.79688,65279.40234,1613
21-01-2019,65739.79688,66298.95313,65501,66126.10156,65663.00781,8009
22-01-2019,65900,66166.85156,65100,65259.60156,64802.57031,4697
23-01-2019,65378,66289.95313,65300,66072.04688,65609.3125,3086
24-01-2019,66000,66188.39844,64500,64902.75,64448.21875,4134
25-01-2019,65300,65533.30078,63700,63920.94922,63473.28906,3105
28-01-2019,63875,63875,62450,62559.94922,62121.82031,4488
29-01-2019,62830,62830,61500,61868.14844,61434.875,8712
30-01-2019,62384,62384,61150,61329.39844,60899.89453,6589
31-01-2019,61500,61767.60156,60540.14844,61289.19922,60859.98047,7598
01-02-2019,61489.19922,62699.89844,61012.10156,61275.69922,60846.56641,7551
04-02-2019,61944,61944,59800,59906.55078,59487.01172,7858
05-02-2019,60299,60400,59500,60004.30078,59584.07813,6603
06-02-2019,60300,60300,59550,59936,59516.25,5305
07-02-2019,60035,60800,58960.05078,59410.55078,58994.48828,22636
08-02-2019,59188.94922,59188.94922,56300,56451.35156,56056.01563,24277
11-02-2019,56450,56900,54725,55345.60156,54958.01172,14323
12-02-2019,55750,56178,54900,55355.39844,54967.73438,10994
14-02-2019,55600,56600,55315,56302.19922,55907.89844,8943
15-02-2019,56302,56408.30078,55000,55136.85156,54753.63281,12188
18-02-2019,55248,55499,54254.19922,54460.14844,54081.63281,5980
19-02-2019,54480.14844,55403.94922,53858.35156,54227.89844,53851,10536
20-02-2019,54529.89844,54970,54125,54793.19922,54412.37109,6031
21-02-2019,54829,55250,54505,54710.64844,54330.39453,3891
22-02-2019,54720,55150,54553.5,54960.80078,54578.80859,4411
25-02-2019,55468,55468,54855,55340.14844,54955.52344,4311
26-02-2019,55140.14844,56387.10156,54400,55952.89844,55564.01172,5776
27-02-2019,56400,57266,56152.89844,56862.75,56467.53906,11007
28-02-2019,57390,57400,56572,56839.55078,56444.50391,12341
01-03-2019,56907,57400,56907,57129.10156,56732.03516,4094
05-03-2019,57397,58000,57218.5,57663.25,57262.48047,8410
06-03-2019,58040,58790,57555,58566.39844,58159.33984,7261
07-03-2019,58570,58594.85156,57645.10156,57839.75,57437.75,4062
08-03-2019,58000,58000,56830,57026.60156,56630.25,6779
11-03-2019,57040,57980.14844,57040,57708.30078,57307.20703,5144
12-03-2019,58100,58253.64844,56801,57171,56773.64453,13277
13-03-2019,57800,58000,57200,57414.60156,57015.55078,8933
14-03-2019,57990,57990,57001,57161.44922,56764.15625,10389
15-03-2019,57200,58000,56911,57609.5,57209.09375,8692
18-03-2019,57998,57998,57244,57433.75,57034.57031,5722
19-03-2019,57688.94922,57688.94922,57020,57444.25,57045,2978
20-03-2019,57400,57400,56800,56976.60156,56580.60156,4821
22-03-2019,57000,57299,56175.55078,56547.75,56154.72656,5278
25-03-2019,56310,56320,55895.14844,56006.25,55616.98828,3193
26-03-2019,56399,56399,56050,56180.14844,55789.67969,5182
27-03-2019,56350,56885,56200,56585.14844,56191.86328,7145
28-03-2019,56740,56849.89844,56100.05078,56296.94922,55905.66406,5142
01-04-2019,58150,60689.94922,58000,60163.85156,59745.69531,15675
02-04-2019,60250,61684,60200,60390.10156,59970.37109,13292
03-04-2019,60480,60830,59600,60040.19922,59622.90625,7111
04-04-2019,60262,60498.89844,59750.05078,60003.14844,59586.10547,6488
05-04-2019,60003.14844,60400,59901.35156,60259.19922,59840.37891,4012
08-04-2019,60554,60554,58573.05078,58921.30078,58511.78516,4676
